,from_iso3,to_iso3,sector,trade_value
12142,GBR,GUM,Fuel,2692.0
12143,GBR,MAC,Manufacturing,2216124.0
12144,GBR,POL,Food,303731037.0
12145,GBR,KHM,Plastics,334563.0
12146,GBR,MYS,Minerals,10671851.0
12147,GBR,MAC,Fuel,27784498.0
12148,GBR,JOR,Other,52684487.0
12149,GBR,GUM,Manufacturing,5922.0
12150,GBR,KEN,Vehicles,154068184.0
12151,GBR,PAK,Plastics,6559736.0
12152,GBR,FIN,Electricals,248278494.0
12153,GBR,IRL,Wood,94201304.0
12154,GBR,ARG,Minerals,4139084.0
12155,GBR,ABW,Manufacturing,94825.0
12156,GBR,BOL,Paper,220347.0
12157,GBR,IDN,Electricals,98082817.0
12158,GBR,NGA,Food,148929815.0
12159,GBR,PSE,Vehicles,4041756.0
12160,GBR,MDG,Chemicals,2532042.0
12161,GBR,TKM,Manufacturing,5665331.0
12162,GBR,TGO,Leather,54755.0
12163,GBR,PAK,Food,12852961.0
12164,GBR,PNG,Mining,958.0
12165,GBR,NZL,Manufacturing,9289546.0
12166,GBR,NLD,Electricals,2065778523.0
12167,GBR,HRV,Minerals,2807431.0
12168,GBR,NGA,Plastics,50208548.0
12169,GBR,BEL,Vehicles,3081386768.0
12170,GBR,GHA,Leather,1252006.0
12171,GBR,BWA,Paper,7688799.0
12172,GBR,DZA,Business Services,18561.0
12173,GBR,RUS,Textiles,44934356.0
12174,GBR,GIN,Fuel,113014093.0
12175,GBR,EGY,Plastics,23620224.0
12176,GBR,NOR,Manufacturing,54653834.0
12177,GBR,FJI,Fuel,7248.0
12178,GBR,CUB,Electricals,1015076.0
12179,GBR,DOM,Leather,611222.0
12180,GBR,VGB,Other,14707106.0
12181,GBR,TZA,Utilities,1060.0
12182,GBR,JAM,Manufacturing,2255540.0
12183,GBR,ECU,Mining,8930.0
12184,GBR,EGY,Food,50600359.0
12185,GBR,TTO,Mining,6555502.0
12186,GBR,MUS,Metals,2799524.0
12187,GBR,GEO,Electricals,6546955.0
12188,GBR,LTU,Fuel,1795769.0
12189,GBR,SYC,Wood,33600.0
12190,GBR,HTI,Chemicals,1062554.0
12191,GBR,COG,Minerals,413250.0
12192,GBR,BDI,Paper,388794.0
12193,GBR,ISL,Electricals,14362864.0
12194,GBR,NIC,Other,1212678.0
12195,GBR,LBY,Mining,670099.0
12196,GBR,BMU,Machinery,481351.0
12197,GBR,DJI,Paper,328381.0
12198,GBR,SLV,Manufacturing,335183.0
12199,GBR,AND,Textiles,489347.0
12200,GBR,MDG,Electricals,2912923.0
12201,GBR,LBN,Agriculture,8713332.0
12202,GBR,IDN,Chemicals,243264090.0
12203,GBR,ISR,Leather,5747505.0
12204,GBR,GRC,Business Services,18118.0
12205,GBR,GTM,Business Services,3.0
12206,GBR,FRO,Metals,1717619.0
12207,GBR,AFG,Leather,501993.0
12208,GBR,BFA,Agriculture,693.0
12209,GBR,LKA,Machinery,13377386.0
12210,GBR,FIN,Chemicals,401307721.0
12211,GBR,NPL,Machinery,1494452.0
12212,GBR,NCL,Vehicles,13758293.0
12213,GBR,PYF,Mining,141.0
12214,GBR,MLT,Vehicles,76019430.0
12215,GBR,LUX,Minerals,4926707.0
12216,GBR,NAM,Minerals,57908.0
12217,GBR,NLD,Chemicals,3944293689.0
12218,GBR,BGR,Minerals,3697075.0
12219,GBR,ALB,Minerals,167432.0
12220,GBR,CRI,Mining,85638.0
12221,GBR,CAN,Paper,91905658.0
12222,GBR,AIA,Business Services,3168.0
12223,GBR,KAZ,Wood,1522514.0
12224,GBR,AGO,Vehicles,23065945.0
12225,GBR,EST,Other,37666858.0
12226,GBR,HND,Agriculture,15120.0
12227,GBR,FLK,Fuel,1158822.0
12228,GBR,DMA,Fuel,534.0
12229,GBR,CUB,Chemicals,2318691.0
12230,GBR,VNM,Machinery,55395710.0
12231,GBR,ERI,Other,234422.0
12232,GBR,HKG,Food,274724380.0
12233,GBR,LVA,Machinery,13718021.0
12234,GBR,DNK,Business Services,2634.0
12235,GBR,BEN,Textiles,388997.0
12236,GBR,PER,Machinery,37635068.0
12237,GBR,TUR,Textiles,79821155.0
12238,GBR,SVK,Vehicles,48854426.0
12239,GBR,BLR,Metals,8797295.0
12240,GBR,SWE,Minerals,110547801.0
12241,GBR,KOR,Utilities,23707.0
12242,GBR,VCT,Fuel,14998.0
12243,GBR,AZE,Fuel,4331212.0
12244,GBR,ATG,Manufacturing,1456509.0
12245,GBR,QAT,Wood,1243314.0
12246,GBR,HKG,Plastics,44856895.0
12247,GBR,CIV,Metals,23648399.0
12248,GBR,MDV,Fuel,4232.0
12249,GBR,ISL,Chemicals,31953261.0
12250,GBR,TCA,Leather,4495.0
12251,GBR,VEN,Fuel,7968806.0
12252,GBR,HTI,Electricals,2415285.0
12253,GBR,SLE,Other,3251959.0
12254,GBR,MDA,Machinery,1923120.0
12255,GBR,GEO,Chemicals,7130161.0
12256,GBR,GRL,Paper,66938.0
12257,GBR,LCA,Wood,71952.0
12258,GBR,LBR,Other,1207464.0
12259,GBR,PHL,Leather,5377165.0
12260,GBR,VEN,Manufacturing,954370.0
12261,GBR,IRN,Machinery,217470751.0
12262,GBR,AGO,Metals,109794375.0
12263,GBR,SHN,Wood,63419.0
12264,GBR,GBR,Mining,30937052.0
12265,GBR,CZE,Other,194372829.0
12266,GBR,SYR,Machinery,66710677.0
12267,GBR,ATG,Fuel,16063.0
12268,GBR,FSM,Agriculture,1117.0
12269,GBR,VCT,Manufacturing,1465705.0
12270,GBR,AZE,Manufacturing,177673289.0
12271,GBR,SVK,Metals,74539443.0
12272,GBR,BLR,Vehicles,79057109.0
12273,GBR,KOR,Leather,5011148.0
12274,GBR,BRA,Leather,394295.0
12275,GBR,ZWE,Machinery,7058429.0
12276,GBR,MDV,Manufacturing,994622.0
12277,GBR,AUT,Business Services,12429.0
12278,GBR,HUN,Paper,22322948.0
12279,GBR,ASM,Machinery,574828.0
12280,GBR,COK,Manufacturing,10846.0
12281,GBR,ARE,Machinery,663339404.0
12282,GBR,CIV,Vehicles,7004610.0
12283,GBR,FLK,Manufacturing,479377.0
12284,GBR,SLB,Paper,1042621.0
12285,GBR,DMA,Manufacturing,289650.0
12286,GBR,MOZ,Wood,26776.0
12287,GBR,UKR,Plastics,50180770.0
12288,GBR,AUS,Chemicals,1212032464.0
12289,GBR,FRO,Vehicles,7725006.0
12290,GBR,FRA,Electricals,1873777401.0
12291,GBR,GRD,Paper,2593026.0
12292,GBR,SAU,Business Services,2041.0
12293,GBR,BIH,Minerals,372932.0
12294,GBR,SWZ,Paper,87550.0
12295,GBR,NCL,Metals,822927.0
12296,GBR,MLT,Metals,12962596.0
12297,GBR,DEU,Mining,1018723255.0
12298,GBR,MNP,Metals,6435.0
12299,GBR,UKR,Food,83734730.0
12300,GBR,PAN,Machinery,4792389.0
12301,GBR,MKD,Other,5600937.0
12302,GBR,USA,Other,320998897.0
12303,GBR,SGS,Electricals,420060.0
12304,GBR,SYR,Paper,3708733.0
12305,GBR,SWE,Fuel,433644815.0
12306,GBR,MAR,Metals,87302900.0
12307,GBR,SHN,Food,2262674.0
12308,GBR,IRN,Paper,16209946.0
12309,GBR,MSR,Other,131360.0
12310,GBR,AUS,Textiles,62345951.0
12311,GBR,ZWE,Paper,864334.0
12312,GBR,CHL,Business Services,6595.0
12313,GBR,BHS,Electricals,2512698.0
12314,GBR,TMP,Manufacturing,5981.0
12315,GBR,DMA,Minerals,209120.0
12316,GBR,FLK,Minerals,294168.0
12317,GBR,BRB,Electricals,9427843.0
12318,GBR,ZAF,Metals,98947884.0
12319,GBR,KWT,Other,50681294.0
12320,GBR,ARM,Other,1080929.0
12321,GBR,SHN,Plastics,355724.0
12322,GBR,URY,Metals,2018345.0
12323,GBR,KIR,Metals,742651.0
12324,GBR,PHL,Mining,2375162.0
12325,GBR,ARE,Paper,113799132.0
12326,GBR,MHL,Metals,5443.0
12327,GBR,ASM,Paper,1810.0
12328,GBR,VEN,Minerals,3454523.0
12329,GBR,MRT,Electricals,3207679.0
12330,GBR,HUN,Machinery,145827380.0
12331,GBR,ESP,Business Services,196748.0
12332,GBR,MDV,Minerals,151857.0
12333,GBR,SLB,Machinery,227100.0
12334,GBR,AZE,Minerals,1546578.0
12335,GBR,VCT,Minerals,794773.0
12336,GBR,GRD,Machinery,1228605.0
12337,GBR,BHR,Metals,24613711.0
12338,GBR,CYM,Leather,10343.0
12339,GBR,SDN,Metals,13276320.0
12340,GBR,TCD,Vehicles,503842.0
12341,GBR,MOZ,Food,930621.0
12342,GBR,BEL,Agriculture,110864148.0
12343,GBR,AFG,Mining,1963.0
12344,GBR,BGD,Electricals,21269625.0
12345,GBR,SWZ,Machinery,331090.0
12346,GBR,ISR,Mining,505146295.0
12347,GBR,CHN,Other,409779508.0
12348,GBR,STP,Mining,6733.0
12349,GBR,UKR,Wood,499274.0
12350,GBR,CRI,Leather,19223.0
12351,GBR,ALB,Fuel,338494.0
12352,GBR,KEN,Agriculture,5049195.0
12353,GBR,BGR,Fuel,8258995.0
12354,GBR,MOZ,Plastics,1583709.0
12355,GBR,ZMB,Electricals,11634281.0
12356,GBR,NAM,Fuel,3991.0
12357,GBR,DEU,Utilities,62590.0
12358,GBR,BIH,Manufacturing,2178994.0
12359,GBR,GNQ,Metals,5621315.0
12360,GBR,LUX,Fuel,170613.0
12361,GBR,PAN,Paper,1195250.0
12362,GBR,NER,Other,301107.0
12363,GBR,PSE,Agriculture,25079.0
12364,GBR,PYF,Leather,45660.0
12365,GBR,RUS,Electricals,400085980.0
12366,GBR,HMD,Manufacturing,991.0
12367,GBR,BIH,Fuel,276462.0
12368,GBR,TUR,Chemicals,920810631.0
12369,GBR,NAM,Manufacturing,3571022.0
12370,GBR,BEN,Chemicals,4749697.0
12371,GBR,BHR,Vehicles,80877905.0
12372,GBR,LUX,Manufacturing,7589814.0
12373,GBR,SDN,Vehicles,17047736.0
12374,GBR,TCD,Metals,2373763.0
12375,GBR,ALB,Manufacturing,459706.0
12376,GBR,BGR,Manufacturing,9208181.0
12377,GBR,CUB,Textiles,158613.0
12378,GBR,COD,Plastics,1003981.0
12379,GBR,NPL,Paper,305357.0
12380,GBR,LKA,Paper,27579933.0
12381,GBR,GEO,Textiles,897334.0
12382,GBR,YEM,Other,2905959.0
12383,GBR,SGP,Other,498767031.0
12384,GBR,DEU,Leather,161988845.0
12385,GBR,CAN,Machinery,759360217.0
12386,GBR,ISL,Textiles,7487376.0
12387,GBR,GNQ,Vehicles,6574220.0
12388,GBR,AND,Electricals,439689.0
12389,GBR,COD,Food,2676940.0
12390,GBR,QAT,Plastics,26363327.0
12391,GBR,HKG,Wood,1376696.0
12392,GBR,BRA,Mining,14438605.0
12393,GBR,KOR,Mining,6013072.0
12394,GBR,MAR,Vehicles,112930600.0
12395,GBR,VNM,Paper,4599321.0
12396,GBR,MUS,Agriculture,213038.0
12397,GBR,KAZ,Food,6603918.0
12398,GBR,FIN,Textiles,46259469.0
12399,GBR,ATG,Minerals,893781.0
12400,GBR,IDN,Textiles,26284668.0
12401,GBR,GBR,Leather,2043116.0
12402,GBR,RWA,Business Services,245.0
12403,GBR,PER,Paper,6954780.0
12404,GBR,LCA,Plastics,1194621.0
12405,GBR,ZAF,Vehicles,450537969.0
12406,GBR,LVA,Paper,4786249.0
12407,GBR,KAZ,Plastics,12892652.0
12408,GBR,URY,Vehicles,3057033.0
12409,GBR,QAT,Food,26459173.0
12410,GBR,MHL,Vehicles,2616164.0
12411,GBR,NLD,Textiles,196668878.0
12412,GBR,PCN,Electricals,22766.0
12413,GBR,GRL,Machinery,385441.0
12414,GBR,LCA,Food,6167091.0
12415,GBR,MDA,Paper,1048062.0
12416,GBR,SWE,Manufacturing,187801482.0
12417,GBR,IRL,Food,3180679196.0
12418,GBR,IND,Fuel,9356491.0
12419,GBR,NZL,Minerals,13910519.0
12420,GBR,TKM,Minerals,52655.0
12421,GBR,NGA,Wood,1939109.0
12422,GBR,BEN,Electricals,3409279.0
12423,GBR,SMR,Plastics,1391367.0
12424,GBR,HRV,Manufacturing,4433356.0
12425,GBR,RUS,Chemicals,782665677.0
12426,GBR,BOL,Machinery,18932985.0
12427,GBR,TUR,Electricals,289220613.0
12428,GBR,GAB,Business Services,4331.0
12429,GBR,LBN,Metals,6858367.0
12430,GBR,AND,Chemicals,270514.0
12431,GBR,ARG,Manufacturing,3007417.0
12432,GBR,IRL,Plastics,598636825.0
12433,GBR,ITA,Business Services,9456.0
12434,GBR,MYS,Manufacturing,138330777.0
12435,GBR,FRO,Agriculture,567204.0
12436,GBR,PAK,Wood,559136.0
12437,GBR,BFA,Metals,1361123.0
12438,GBR,HTI,Textiles,189526.0
12439,GBR,SMR,Food,215554.0
12440,GBR,JPN,Business Services,29647.0
12441,GBR,BWA,Machinery,18052244.0
12442,GBR,ABW,Minerals,7175.0
12443,GBR,COG,Manufacturing,391402.0
12444,GBR,TZA,Mining,103581.0
12445,GBR,MDG,Textiles,1746974.0
12446,GBR,THA,Fuel,645558.0
12447,GBR,CIV,Agriculture,197483.0
12448,GBR,SYC,Plastics,624438.0
12449,GBR,SLV,Minerals,153018.0
12450,GBR,SVN,Other,35985959.0
12451,GBR,CYP,Fuel,98574982.0
12452,GBR,VUT,Fuel,105.0
12453,GBR,BDI,Machinery,505128.0
12454,GBR,NOR,Minerals,42823889.0
12455,GBR,HND,Metals,65297.0
12456,GBR,SYC,Food,1720385.0
12457,GBR,ANT,Other,713711.0
12458,GBR,EGY,Wood,5017070.0
12459,GBR,DJI,Machinery,2662855.0
12460,GBR,PCN,Chemicals,12789.0
12461,GBR,JAM,Minerals,1784358.0
12462,GBR,ASIA,Leather,2781035.0
12463,GBR,BLR,Agriculture,2789572.0
12464,GBR,BMU,Paper,1314763.0
12465,GBR,CPV,Wood,59406.0
12466,GBR,CHE,Plastics,105922762.0
12467,GBR,BRB,Chemicals,18158346.0
12468,GBR,FRA,Textiles,526421152.0
12469,GBR,BHS,Chemicals,1091840.0
12470,GBR,DOM,Mining,2381.0
12471,GBR,FJI,Minerals,8479.0
12472,GBR,MEX,Plastics,80679656.0
12473,GBR,TUN,Paper,7346919.0
12474,GBR,GIB,Other,10241810.0
12475,GBR,GIN,Minerals,5243.0
12476,GBR,CYP,Manufacturing,8477177.0
12477,GBR,MNE,Other,1646596.0
12478,GBR,HND,Vehicles,1124495.0
12479,GBR,MEX,Food,87696953.0
12480,GBR,AGO,Agriculture,538280.0
12481,GBR,ROM,Wood,728676.0
12482,GBR,KGZ,Manufacturing,103164.0
12483,GBR,VUT,Manufacturing,548084.0
12484,GBR,LBY,Leather,6467744.0
12485,GBR,CHE,Food,144173010.0
12486,GBR,MRT,Chemicals,7159736.0
12487,GBR,SEN,Other,3438326.0
12488,GBR,COG,Fuel,723048.0
12489,GBR,AFRICA,Vehicles,732719.0
12490,GBR,SGS,Textiles,42974.0
12491,GBR,LTU,Minerals,4391252.0
12492,GBR,SVK,Agriculture,1736281.0
12493,GBR,TTO,Leather,587904.0
12494,GBR,THA,Manufacturing,92816512.0
12495,GBR,ECU,Leather,213231.0
12496,GBR,NCL,Agriculture,33609.0
12497,GBR,MLT,Agriculture,3250864.0
12498,GBR,OMN,Wood,711616.0
12499,GBR,BGD,Chemicals,12579534.0
12500,GBR,ARG,Fuel,265360.0
12501,GBR,MYS,Fuel,1798705.0
12502,GBR,MAC,Minerals,92761.0
12503,GBR,LBN,Vehicles,102948849.0
12504,GBR,PRT,Wood,1921952.0
12505,GBR,COL,Machinery,50183767.0
12506,GBR,GHA,Mining,2002897.0
12507,GBR,BFA,Vehicles,1148241.0
12508,GBR,UZB,Wood,8816.0
12509,GBR,HRV,Fuel,24408236.0
12510,GBR,ZMB,Chemicals,36407546.0
12511,GBR,TJK,Plastics,949.0
12512,GBR,IND,Manufacturing,676525789.0
12513,GBR,POL,Wood,2130381.0
12514,GBR,PNG,Leather,8105.0
12515,GBR,TGO,Mining,47690.0
12516,GBR,CHL,Wood,78495.0
12517,GBR,SVK,Machinery,69794880.0
12518,GBR,VGB,Chemicals,401418.0
12519,GBR,AUT,Food,89722109.0
12520,GBR,BTN,Plastics,42942.0
12521,GBR,ZWE,Metals,2435844.0
12522,GBR,EST,Electricals,29153065.0
12523,GBR,CRI,Manufacturing,749070.0
12524,GBR,ERI,Electricals,955314.0
12525,GBR,ZAF,Paper,139521981.0
12526,GBR,LVA,Vehicles,9950690.0
12527,GBR,PER,Vehicles,15066039.0
12528,GBR,MAR,Paper,16683050.0
12529,GBR,VNM,Vehicles,47279198.0
12530,GBR,BIH,Leather,239584.0
12531,GBR,SYR,Metals,34662610.0
12532,GBR,IRN,Metals,30921886.0
12533,GBR,AGO,Machinery,187222001.0
12534,GBR,PYF,Manufacturing,284430.0
12535,GBR,ESP,Wood,7588522.0
12536,GBR,MDA,Vehicles,9071885.0
12537,GBR,DEU,Fuel,1060733797.0
12538,GBR,NIC,Chemicals,3495916.0
12539,GBR,BTN,Food,206924.0
12540,GBR,AUT,Plastics,81521450.0
12541,GBR,CYM,Manufacturing,304766.0
12542,GBR,URY,Paper,644893.0
12543,GBR,KIR,Paper,26377.0
12544,GBR,MWI,Wood,32201.0
12545,GBR,HTI,Other,776495.0
12546,GBR,SLE,Electricals,5215680.0
12547,GBR,LBR,Electricals,3683386.0
12548,GBR,MHL,Paper,13081.0
12549,GBR,ARE,Metals,265682457.0
12550,GBR,MDG,Other,752618.0
12551,GBR,GBR,Fuel,343320.0
12552,GBR,SAU,Food,106762012.0
12553,GBR,MNG,Plastics,166605.0
12554,GBR,LKA,Vehicles,14513887.0
12555,GBR,NPL,Vehicles,7064201.0
12556,GBR,SVN,Textiles,11376597.0
12557,GBR,COL,Agriculture,334627.0
12558,GBR,KOR,Minerals,35937268.0
12559,GBR,BRA,Minerals,16488447.0
12560,GBR,JOR,Chemicals,77111320.0
12561,GBR,ATG,Mining,16174.0
12562,GBR,SDN,Paper,6908122.0
12563,GBR,BHR,Paper,3930689.0
12564,GBR,GNQ,Paper,242490.0
12565,GBR,MNG,Food,35718.0
12566,GBR,SAU,Plastics,42002256.0
12567,GBR,ANT,Textiles,237119.0
12568,GBR,PAN,Metals,7662328.0
12569,GBR,MNP,Machinery,5160.0
12570,GBR,NCL,Machinery,13006971.0
12571,GBR,MLT,Machinery,15187877.0
12572,GBR,BWA,Agriculture,11842.0
12573,GBR,LKA,Metals,64515587.0
12574,GBR,NPL,Metals,59935324.0
12575,GBR,FRA,Other,1424832326.0
12576,GBR,FLK,Mining,728832.0
12577,GBR,DMA,Mining,3733.0
12578,GBR,GIB,Textiles,12140443.0
12579,GBR,IOT,Food,2721.0
12580,GBR,SWE,Leather,25212911.0
12581,GBR,GTM,Food,8304436.0
12582,GBR,GRC,Food,402873308.0
12583,GBR,FRO,Machinery,1850415.0
12584,GBR,BRN,Wood,15097.0
12585,GBR,TCD,Paper,215580.0
12586,GBR,MDV,Mining,873.0
12587,GBR,MNE,Textiles,315941.0
12588,GBR,BOL,Agriculture,49914.0
12589,GBR,VCT,Mining,20540.0
12590,GBR,AZE,Mining,261028.0
12591,GBR,PAN,Vehicles,15106372.0
12592,GBR,PHL,Minerals,938234.0
12593,GBR,SEN,Textiles,155310.0
12594,GBR,GBR,Manufacturing,93266230.0
12595,GBR,MKD,Electricals,7271334.0
12596,GBR,TCA,Minerals,6137.0
12597,GBR,VEN,Mining,143586.0
12598,GBR,USA,Electricals,4809254778.0
12599,GBR,ETH,Wood,6650.0
12600,GBR,GRC,Plastics,47467731.0
12601,GBR,GTM,Plastics,1836561.0
12602,GBR,SGS,Other,520719.0
12603,GBR,SRB,Chemicals,54653618.0
12604,GBR,BLR,Machinery,37540645.0
12605,GBR,ISR,Minerals,10636786.0
12606,GBR,ZWE,Vehicles,17919352.0
12607,GBR,AFG,Minerals,485354.0
12608,GBR,DJI,Agriculture,2806.0
12609,GBR,LVA,Metals,8590989.0
12610,GBR,DNK,Food,319876266.0
12611,GBR,CZE,Electricals,359573959.0
12612,GBR,PER,Metals,8023527.0
12613,GBR,RWA,Wood,19672.0
12614,GBR,VNM,Metals,28938766.0
12615,GBR,SYR,Vehicles,13713946.0
12616,GBR,HKG,Business Services,35138.0
12617,GBR,DEU,Manufacturing,775702097.0
12618,GBR,IRN,Vehicles,59354429.0
12619,GBR,BDI,Agriculture,1826505.0
12620,GBR,AIA,Food,457163.0
12621,GBR,MDA,Metals,330852.0
12622,GBR,DNK,Plastics,206462961.0
12623,GBR,WSM,Manufacturing,7299.0
12624,GBR,NAM,Leather,4190.0
12625,GBR,PYF,Fuel,42249.0
12626,GBR,LUX,Leather,1217220.0
12627,GBR,CIV,Machinery,21985076.0
12628,GBR,BGR,Leather,380921.0
12629,GBR,ALB,Leather,39105.0
12630,GBR,CRI,Fuel,665301.0
12631,GBR,AIA,Plastics,59551.0
12632,GBR,STP,Minerals,4517.0
12633,GBR,PRY,Chemicals,3751726.0
12634,GBR,UGA,Chemicals,11260000.0
12635,GBR,ASM,Vehicles,80438.0
12636,GBR,ARE,Vehicles,991073843.0
12637,GBR,BLZ,Wood,150252.0
12638,GBR,NGA,Business Services,24108.0
12639,GBR,GAB,Wood,53679.0
12640,GBR,CAN,Agriculture,16540781.0
12641,GBR,SUR,Food,6215660.0
12642,GBR,ASIA,Manufacturing,138913383.0
12643,GBR,AUS,Other,248490458.0
12644,GBR,SOM,Manufacturing,30271.0
12645,GBR,MSR,Textiles,85499.0
12646,GBR,DOM,Minerals,156981.0
12647,GBR,USA,Chemicals,5582750812.0
12648,GBR,JPN,Wood,1884310.0
12649,GBR,COG,Leather,54531.0
12650,GBR,MKD,Chemicals,18134149.0
12651,GBR,KWT,Textiles,28654896.0
12652,GBR,ARM,Textiles,627841.0
12653,GBR,ECU,Fuel,56519.0
12654,GBR,TTO,Fuel,29593768.0
12655,GBR,LTU,Mining,79783.0
12656,GBR,LBN,Paper,12922170.0
12657,GBR,SUR,Plastics,627101.0
12658,GBR,PAK,Business Services,3841.0
12659,GBR,BFA,Paper,2458141.0
12660,GBR,ITA,Wood,3206130.0
12661,GBR,LBY,Fuel,7970385.0
12662,GBR,LSO,Machinery,148228.0
12663,GBR,ARG,Leather,270173.0
12664,GBR,TUN,Vehicles,22766809.0
12665,GBR,MYS,Leather,7452240.0
12666,GBR,MAC,Mining,7143.0
12667,GBR,GRL,Agriculture,27513.0
12668,GBR,CZE,Chemicals,466594132.0
12669,GBR,KNA,Plastics,559261.0
12670,GBR,IND,Utilities,34327.0
12671,GBR,GMB,Wood,168218.0
12672,GBR,DZA,Food,16596446.0
12673,GBR,CHN,Textiles,86810107.0
12674,GBR,SRB,Electricals,20848353.0
12675,GBR,UGA,Electricals,21786341.0
12676,GBR,TGO,Minerals,309319.0
12677,GBR,PRY,Electricals,3327248.0
12678,GBR,BMU,Metals,3645023.0
12679,GBR,PNG,Fuel,1122.0
12680,GBR,AFRICA,Paper,3564.0
12681,GBR,HND,Paper,505509.0
12682,GBR,DZA,Plastics,14280189.0
12683,GBR,HRV,Leather,392016.0
12684,GBR,KNA,Food,3298007.0
12685,GBR,MUS,Machinery,13143290.0
12686,GBR,NER,Textiles,389624.0
12687,GBR,GHA,Minerals,8420711.0
12688,GBR,TON,Minerals,326.0
12689,GBR,TUN,Metals,49882930.0
12690,GBR,MMR,Food,1681106.0
12691,GBR,CUB,Other,423580.0
12692,GBR,ERI,Chemicals,219421.0
12693,GBR,IND,Leather,10217598.0
12694,GBR,NZL,Mining,403848.0
12695,GBR,HUN,Agriculture,29488284.0
12696,GBR,PNG,Manufacturing,895802.0
12697,GBR,EST,Chemicals,30132645.0
12698,GBR,VGB,Electricals,1195931.0
12699,GBR,YEM,Textiles,854095.0
12700,GBR,SGP,Textiles,57439046.0
12701,GBR,SLE,Chemicals,2248343.0
12702,GBR,MMR,Plastics,86881.0
12703,GBR,GEO,Other,4111605.0
12704,GBR,LBR,Chemicals,804098.0
12705,GBR,IRQ,Wood,9186.0
12706,GBR,BMU,Vehicles,2745702.0
12707,GBR,ISL,Other,9891018.0
12708,GBR,NIC,Electricals,1360605.0
12709,GBR,ROM,Business Services,270175.0
12710,GBR,GUY,Wood,26288.0
12711,GBR,HRV,Utilities,2603347.0
12712,GBR,CYP,Leather,8433299.0
12713,GBR,SLV,Mining,446.0
12714,GBR,PSE,Machinery,2698621.0
12715,GBR,CMR,Plastics,806359.0
12716,GBR,JOR,Electricals,43014608.0
12717,GBR,LBY,Manufacturing,19908806.0
12718,GBR,KGZ,Leather,25795.0
12719,GBR,MYT,Minerals,17988.0
12720,GBR,FIN,Other,258253528.0
12721,GBR,TZA,Minerals,736284.0
12722,GBR,IDN,Other,49032126.0
12723,GBR,ECU,Manufacturing,356850.0
12724,GBR,KEN,Machinery,54831355.0
12725,GBR,THA,Leather,9405947.0
12726,GBR,TTO,Manufacturing,4918399.0
12727,GBR,ASIA,Fuel,1296186.0
12728,GBR,MLI,Minerals,12333.0
12729,GBR,JAM,Mining,3618992.0
12730,GBR,CMR,Food,3961127.0
12731,GBR,SWZ,Agriculture,3792.0
12732,GBR,BEL,Machinery,856128717.0
12733,GBR,PRK,Machinery,162378.0
12734,GBR,NLD,Other,4412365348.0
12735,GBR,POL,Business Services,17032.0
12736,GBR,PRT,Business Services,50444.0
12737,GBR,NOR,Mining,188740238.0
12738,GBR,UZB,Business Services,4611.0
12739,GBR,GRD,Agriculture,254434.0
12740,GBR,IRQ,Plastics,386346.0
12741,GBR,MYS,Mining,2718641.0
12742,GBR,SVN,Electricals,52116963.0
12743,GBR,MAC,Leather,404521.0
12744,GBR,GUY,Plastics,1962110.0
12745,GBR,ARG,Mining,1178253.0
12746,GBR,ARE,Agriculture,115580240.0
12747,GBR,IRQ,Food,12590858.0
12748,GBR,GHA,Fuel,970619.0
12749,GBR,ZWE,Agriculture,17569802.0
12750,GBR,HRV,Mining,757615.0
12751,GBR,ANT,Electricals,2924862.0
12752,GBR,TON,Manufacturing,34589.0
12753,GBR,DJI,Vehicles,1006382.0
12754,GBR,PNG,Minerals,9103.0
12755,GBR,GUY,Food,6777167.0
12756,GBR,SYR,Agriculture,4721120.0
12757,GBR,CHE,Business Services,47122.0
12758,GBR,TGO,Fuel,767026.0
12759,GBR,IRN,Agriculture,5687639.0
12760,GBR,BDI,Vehicles,1476430.0
12761,GBR,MEX,Business Services,727.0
12762,GBR,EST,Textiles,9000204.0
12763,GBR,DOM,Fuel,443428.0
12764,GBR,BOL,Vehicles,2674782.0
12765,GBR,FJI,Leather,960.0
12766,GBR,MLI,Manufacturing,379695.0
12767,GBR,PAN,Agriculture,7234.0
12768,GBR,ERI,Textiles,64267.0
12769,GBR,PSE,Paper,911423.0
12770,GBR,GIN,Leather,30282.0
12771,GBR,KEN,Paper,26542508.0
12772,GBR,BEN,Other,1587596.0
12773,GBR,TUR,Other,221838241.0
12774,GBR,MYT,Manufacturing,19828.0
12775,GBR,BWA,Vehicles,10352420.0
12776,GBR,LBY,Minerals,9347645.0
12777,GBR,BEL,Paper,214723803.0
12778,GBR,CMR,Wood,1351.0
12779,GBR,LTU,Leather,7530278.0
12780,GBR,COL,Metals,19523939.0
12781,GBR,TTO,Minerals,3301257.0
12782,GBR,ECU,Minerals,263970.0
12783,GBR,YEM,Chemicals,20449873.0
12784,GBR,TZA,Manufacturing,3149988.0
12785,GBR,SGP,Chemicals,489313848.0
12786,GBR,LBR,Textiles,84342.0
12787,GBR,COG,Mining,57310.0
12788,GBR,SLE,Textiles,184338.0
12789,GBR,CHN,Chemicals,1211073679.0
12790,GBR,THA,Mining,6358850.0
12791,GBR,GAB,Food,8577685.0
12792,GBR,BOL,Metals,823450.0
12793,GBR,JPN,Plastics,68639231.0
12794,GBR,CZE,Textiles,87455701.0
